,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
489,Education,Pocket Compass,Pocket Compass,Series 1 Episode 1 Ramadan: Break-Fast At Mobinah's,"Study editions of the popular ABC Religion and Ethics series 'Compass'. Stages 4-5 History.
","Ramadan is the most important event on the Islamic calendar. Follow two local families to see how this month of fasting and feasting is practiced in Australia. Students will learn about the motivation, meaning and challenges.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1807H001S00_5c32c464dce83_1280.jpg,No more information found,"['abc3', 'education', 'secondary-history']",2018-05-17 11:42:49,G,701
490,Education,Sally & Possum,Sally & Possum,Possum Wants To Be Taller,"Filled with fun new adventures, follow Sally and Possum as they explore, discover, and learn about the world around them using Australian Sign Language (Auslan). Early Stage 1 English",This is the tallest Possum we know. Why does he want to be taller? And why does Sally think that Amanda may have a special way of helping him?,"['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1183A009S00_59545972270f1.jpg,No more information found,"['abc4kids', '4learn', '4sally-possum', 'education', 'primary-languages']",2021-07-25 06:06:00,G,870
491,Education,I'm A Fish,I'm A Fish,Series 1 I'm A Blue Whale,"I'm a Fish features a variety of sea creatures who invite us into their underwater world. They tell us all sorts of fun and interesting facts about where they live, what they do and how they survive in such deep places! Early Stage 1 - Stage 1 Science and Technology.","We meet the largest and loudest creature in the sea The Blue Whale. Although they're as large as 3 buses and can live for up to 90 years, they're still endangered.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1255A019S00_5a27476b94eeb.jpg,No more information found,"['abc3', '3nature', 'education', 'primary-maths']",2021-03-29 06:15:00,G,121
492,Education,Create,Create,Origami: Chatterbox,"Release your inner artist with the help of our experts who will show you how to mould, fold, paint, braid, twirl and build. There's so many creative projects you can do at home with some simple materials and with your hands!",Watch as our artist cleverly turns a simple piece of paper into a chomping chatterbox!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1617V002S00_57da3331e8ef0_1280.jpg,No more information found,"['abc3', '3make', 'me-prod', 'me-create', 'me-craft', 'childrens', 'family-viewing-abcme', 'primary-arts', 'education', 'kinderscreateorigami']",2019-11-03 06:03:00,G,53
493,Education,Same But Different,Same But Different,Series 1 Alisha's Story,"Short documentary portraits of primary children with a range of disabilities, learning differences and medical conditions.",Alisha is a nine-year-old girl with asthma. She talks about how it affects her life and the things she finds difficult. Alisha's asthma is a serious medical condition and an attack can be fatal.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/publicity_ZW0089A006S00.jpg,No more information found,"['abc3', 'education', 'mental-as', '\nc:3childrensday', 'mental-as']",2021-07-15 10:00:00,G,421
494,Education,"Maddie, The Home And You","Maddie, The Home And You",Series 1 Episode 3 Growing and Cooking,Maddie visits an Eco Village where people live in ways that help look after our planet and learns about the small things we can all do in our everyday lives.,Join Maddie as she learns about growing and cooking the food we eat.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3069A003S00_615fc806985aa_1920.jpg,Host Maddie Moate,"['abc3', 'education', 'primary-maths']",2021-10-15 10:40:00,G,1152
495,Education,Learn A Word,Learn A Word,School,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,"Learn to spell and write the word School. This series shows an easy way to learn the basic words used in English, based on the Australian National Curriculum.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1915H017S00_5ebe0baf2a644_1280.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-04-27 14:00:00,G,90
496,Education,What's For Dinner?,What's For Dinner?,At Elias' Place,"With a big spoonful of creativity, a pinch of tradition and a dash of fun - these Australian families have all the ingredients they need to answer the all-important question...What's For Dinner? Early Stage 1 History",Join us for a fantastic Greek Cypriot feast with Elias and his family! Warning - there's a lot of cheese involved and a traditional dinner game at stake!,"['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1805V005S00_5b2affa99a197_1280.jpg,No more information found,"['abc3', 'me-prod', '3family', 'childrens', 'education', 'primary-humanities', 'family-viewing-abcme', 'family-viewing']",2021-06-02 10:05:00,G,524
497,Education,Advice To My 12 Year Old Self,Advice To My 12 Year Old Self,Series 1 Chido Govera,"A range of talented Australians, including some of our most well-known Indigenous stars, offer advice to their 12-year-old selves. Stages 4-5 PDHPE.","Chido Govera is an activist, entrepreneur, and mushroom farmer from Zimbabwe who has very inspiring words if you want to change the world.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1731V008S00_59d6ddb0980f0_1280.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-health', 'secondary-health']",2020-06-14 06:05:00,G,137
498,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 31 May The Force Be With You,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM","In this STEM episode Eric uses static electricity to move an object, without even touching it! It's not magic, it's science!","['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A031S00_5e4379fac17f9_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:02:30,G,210
499,Education,Learn A Word,Learn A Word,Gave,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,"Learn to spell and write the word Gave. This series shows an easy way to learn the basic words used in English, based on the Australian National Curriculum.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1915H007S00_5ebe0da138ff9_1920.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-04-27 14:00:00,G,90
500,Education,Dates That Made History,Dates That Made History,Series 2 Episode 5 The Fall of Constantinople - 29 May 1453,"This series tells world history through a few major dates, revisited through the prism of memory. Driven by historian Patrick Boucheron, history comes to life under our eyes with bold and entertaining graphics.",The fall of Constantinople marked the end of the Byzantine Empire - a power descending from none other than ancient Rome. Its symbolism has long since transcended its actual significance.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2920A005S00_60c2eb40a20d9_1280.jpg,No more information found,"['abc3', 'education', 'secondary-history']",2021-06-26 06:05:00,PG,1638
501,Education,I'm A Fish,I'm A Fish,Series 1 I'm A Crab,"I'm a Fish features a variety of sea creatures who invite us into their underwater world. They tell us all sorts of fun and interesting facts about where they live, what they do and how they survive in such deep places! Early Stage 1 - Stage 1 Science and Technology.",In this episode Crab sideways walks in to tell us that there are nearly four thousand species of crab like him coming from far and wide and living in both the water and on land.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1255A009S00_5a139499174ef.jpg,No more information found,"['abc3', '3nature', 'education', 'primary-maths']",2021-03-29 06:15:00,G,121
502,Education,Weather On The Go,Weather On The Go,Series 1 Heatwaves,"Weather On The Go is a series that teaches you everything you need to know about Australian weather as well as weather idioms used in daily conversation. Stage 4 English, Science and Geography.",Weather On The Go is a series that teaches you everything you need to know about Australian weather as well as weather idioms used in daily conversation.,"['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1920H004S00_5cbe9b9d91851.jpg,No more information found,"['abc3', 'education', 'secondary-maths', 'secondary-science', 'science', 'science-week', 'environment', 'nature', 'natural-world']",2019-05-05 06:00:00,G,120
503,Education,Mikki vs the World,Mikki vs the World,Series 1 The Frosty Life,"Mikki vs the World explores the wonderful, on one hand, and confusing on the other, mental health and brain development of Australian adolescents.","Mo is struggling with defining his identity: can he like more than one thing at a time? Meanwhile, Mikki needs to investigate what identity really means because the office is way too chilly thanks to Mo's new ice-cold look.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK2068H006S00_6090ad5e3a552_1280.jpg,"Cast Chika Ikogwe, Carlo Ritchie, Becky Lucas","['abc3', 'education', 'childrens', '3featured', 'secondary-health', 'primary-health']",2021-05-09 06:00:00,G,1254
504,Education,The Storybuilding Tool Kit,The Storybuilding Tool Kit,Series 1 Episode 7 Book Report by Emily,Unlock the secrets of your favourite story genres. Create your own fantastic characters and send them on epic journeys! Stages 3-4 English,Emily is a big fan of 'Blink and You Die' from the Ruby Redfort series by Lauren Child.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1730V007S00_59938ac5eef3c_1280.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-english', 'secondary-english']",2020-03-18 06:00:00,G,131
505,Education,MathXplosion,MathXplosion,Series 1 That's So Twisted!,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths",Eric is tangled up with what seems to be a never - ending challenge. How will he make a set of linking rings from one strip of paper?,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A025S00_5b4d8a5e63dab.jpg,No more information found,"['abc3', 'education', 'primary-maths']",2018-07-23 06:00:00,G,210
506,Education,Dates That Made History,Dates That Made History,Series 1 1492: The New World,"This series tells world history through a few major dates, revisited through the prism of memory. Driven by historian Patrick Boucheron, history comes to life under our eyes with bold and entertaining graphics.","1492 was officially the year the Americas were 'discovered', marking the end of the Middle Ages. Yet it's possible that Christopher Columbus setting foot on a West Indian beach in October obscures a far more complex story.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1881A007S00_5d352d086e204.jpg,No more information found,"['abc3', 'education', 'secondary-history']",2019-07-24 11:37:00,PG,1616
507,Education,Author Talk: Leigh Hobbs,No data found,Author Talk: Leigh Hobbs,"Meet award-winning author Leigh Hobbs in this interview presented by Sydney Opera House. Hear about his process, how he creates characters, and his illustrations, with questions from school students across the country. Stages 2-4 English, Art.","Meet award-winning author Leigh Hobbs in this interview presented by Sydney Opera House. Hear about his process, how he creates characters, and his illustrations, with questions from school students across the country. Stages 2-4 English, Art.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1071A001S00_5afa3ce19941a_1280.jpg,Guest Leigh Hobbs,"['abc3', 'education', 'primary-english', 'secondary-english']",2017-10-20 11:12:58,G,1200
508,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 21 Secret Message!,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM","In this STEM episode Eric figures out who sent him an invitation by analysing its ink. It's not magic, it's science!","['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A021S00_5e425eca1f2e5.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:01:40,G,233
509,Education,Australia's Prime Ministers,Australia's Prime Ministers,Gough Whitlam,"This series profiles Australia's leaders, featuring career highlights and giving insights into the different eras in which they lead the nation. Stages 3-4 HSIE, English.","This series profiles Australia's leaders, featuring career highlights and giving insights into the different eras in which they lead the nation. This episode features Gough Whitlam.","['ABC ME', 'EDUCATION', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX6423A021S005446f19d1e5064.59850199_1280.jpg,No more information found,"['education', 'abc3', 'docs', 'secondary-history', 'primary-humanities', 'gough-whitlam']",2022-02-28 09:00:00,G,227
510,Education,"Many Lands, Many Seasons","Many Lands, Many Seasons",Series 2022 Episode 4 Gunbalanya,"This series explores six Aboriginal seasonal calendars to find out how the unique knowledge they contain helps the traditional owners to hunt, fish and collect bush tucker at the best time!",Host Rulla Kelly-Mansell heads to the Community of Gunbalanya in West Arnhem Land to learn about the Kunwinjku Seasons calendar and gets stuck into some delicious bush tucker.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/rf/RF1907D004S00_6240ee01a9607_1920.jpg,No more information found,"['abc3', 'education', 'primary-humanities', 'secondary-geography', 'secondary-maths', 'primary-maths']",2022-03-31 09:30:00,G,420
511,Education,Back Roads Kids,Back Roads Kids,Series 1 Episode 5 Where Is Pine Creek?,"We travel to Australia's remote towns and regions to talk to kids from some of this country's most remarkable and inspiring communities. Early Stage 1 - Stage 2 HSIE, English.","Pine Creek is in the Northern Territory. The locals like the peace and quiet, and enjoy swimming and fishing.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1756V005S00_5a5800d62408e.jpg,No more information found,"['abc3', 'education', 'primary-humanities']",2020-03-16 09:00:00,G,97
512,Education,The Storybuilding Tool Kit,The Storybuilding Tool Kit,Series 2 Episode 7 Book Report: Leiden,Unlock the secrets of your favourite story genres. Create your own fantastic characters and send them on epic journeys! Stages 3-4 English,Storybuilding Superfan Leiden reviews 'The Hitchhiker's Guide to the Galaxy' by Douglas Adams.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1863V007S00_5b69352dae063.jpg,No more information found,"['abc3', 'me-prod', 'education', 'primary-english', 'secondary-english']",2020-03-18 06:00:00,G,130
513,Education,ScienceXplosion,ScienceXplosion,Series 1 Episode 43 Macro-germs,"The world of science, technology, engineering and mathematics affects the way we live every day. ScienceXplosion magician and scientist, Eric, helps to navigate our science-filled world - guided by his good friend VOX. Stages 3 and 4 Science, TAS, STEM",Did you know you have millions of microbes on your hands? In this STEM episode Eric discovers how microbes travel from one object to another and how important hand washing is to prevent the spread of germs.,"['ABC ME', 'EDUCATION', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2194A043S00_5e437af1dd6fd_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths', '3science-week', 'science']",2020-02-24 06:03:30,G,240
514,Education,storyTree,storyTree,The Skating Pirate,"Join storyteller, Miss Treeleaf, in an imaginary world with make-believe characters as she reads popular children's books. Early Stage 1 and Stage 1 English","One-legged pirates Patch and Jolly Joan Jellybean learn how to skate, in a funny way.","['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9415A026S0055dbab02395390.29268231_1280.jpg,No more information found,"['abc4kids', '4story', 'education', 'primary-english']",2020-03-20 14:11:00,G,210
515,Education,MathXplosion,MathXplosion,Series 1 A Magic Curve Ball,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths","Eric is a master of illusions! Here he shows us how to create an optical illusion, drawing straight lines to make up a curve. It's Not Magic It's Math!","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A035S00_5b4d8c3d1b38b.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'kindersolder']",2018-07-23 06:00:00,G,180
516,Education,What It's Like,What It's Like,Series 3 To Represent Australia,"A show for young people in our community whose voices, stories and perspectives aren't often seen or heard. It's a chance for them to share their experiences. Stages 3-5 PDHPE, English","A show for young people in our community whose voices, stories and perspectives aren't often seen or heard. In this episode we hear what it's like to represent Australia.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK2004V006S00_5ea24ed4d63ad_1280.jpg,No more information found,"['abc3', 'me-prod', 'childrens', 'education', 'primary-health', 'secondary-health', 'family-viewing-abcme']",2020-08-02 06:00:00,G,725
517,Education,MathXplosion,MathXplosion,Series 1 Thinking Outside The Jam,"In each entertaining and funny math-short, 'mathemagician' Eric shares secrets from the not-so-hidden world of math, such as measuring the height of a tree using your thumb! But make no mistake, it's not magic, it's math! Stages 1-3 Maths","Sometimes, when you can't seem to solve a problem, you have to get creative. Eric reads a fable to get some inspiration on how to look at a problem from another angle. It's Not Magic It's Math!","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1646A047S00_5b4d8e2033f3c.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'kindersolder']",2018-07-23 06:00:00,G,210
518,Education,Wallykazam!,Wallykazam!,Keeping Cappie Happy,Wally Trollman is an adventurous 6-year-old troll with a power that lets him make words come to life using a magic stick. Wally uses those words to transform the world around him...,"Wally and Norville meet Hattie's toddler sister, Cappie, who starts inadvertently casting spells, putting Hattie to sleep. Can they keep the magical mayhem to a minimum and safely watch over Cappie until Hattie wakes up?","['ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1343A007S00_5a94e59ed14f9.jpg,No more information found,"['abc4kids', '4learn', '4upper', '4how-why', '4explore', 'abcme-shoulder', 'education', 'primary-english']",2022-03-26 05:56:47,G,1324
519,Education,Create,Create,Back To School: Pencil Case Decoration: Tassel,"Release your inner artist with the help of our experts who will show you how to mould, fold, paint, braid, twirl and build. There's so many creative projects you can do at home with some simple materials and with your hands!","Make your pencil case a bit more fancy by creating your own tassel decoration! With only a few materials needed, it's easy to make one for every day of the school week!","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1617V060S00_588b1aa40dfa7_1280.jpg,No more information found,"['abc3', '3make', 'me-prod', 'me-create', 'me-craft', 'childrens', 'family-viewing-abcme', 'primary-arts', 'education']",2020-01-19 06:00:00,G,80
520,Education,Everyday English,Everyday English,Episode 10 Goals And Dreams,Everyday English helps you learn English through commonly discussed topics as you navigate life in Australia. Stages 3-6 EALD classes,"What are your dreams and how are you achieving them? What about your goals? If you have some goals in mind, learn how to talk about them in this episode of Everyday English.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ai/AI1811H010S00_5b8790b86053e_1280.jpg,No more information found,"['abc3', 'education', 'secondary-english']",2018-09-03 10:00:00,G,241
521,Education,Mixed Up Maths,Mixed Up Maths,Series 1 Episode 9 The Giraffe Ate My Homework,"Join our host, Ed, as he finds himself in all types of situations where only his knowledge of maths can help him.",In the time you spend thinking up excuses why you didn't do your homework...you could probably just do your homework.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1511H009S00_59efd3c7b3bf9_1280.jpg,No more information found,"['abc3', 'education', 'primary-maths']",2020-07-19 06:01:00,G,119
522,Education,Create,Create,Valentine's Day: Message In A Bottle,"Release your inner artist with the help of our experts who will show you how to mould, fold, paint, braid, twirl and build. There's so many creative projects you can do at home with some simple materials and with your hands!",ABC ME will make sure your valentine receives their message from you by showing how to protect it within a bottle that also doubles as a colourful decoration!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1617V070S00_5891428b5ec03_1280.jpg,No more information found,"['abc3', '3make', 'me-prod', 'me-create', 'me-craft', 'childrens', 'family-viewing-abcme', 'primary-arts', 'education']",2020-02-13 06:00:00,G,115
523,Education,Tell Me A Tale,Tell Me A Tale,Honesty,"Tell Me A Tale is a series of interstitials which explore wellbeing and emotional intelligence using the voices of real, Aussie kids, with animation based on their very own drawings.","At Easter time, Willow is very excited to eat her chocolate eggs, but when she does something she was asked not to, she learns the importance of honesty.","['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1928H004S00_5f7fae59e04e7.jpg,No more information found,"['abc3', 'education', 'abc4kids']",2020-10-15 10:02:00,G,65
524,Education,Science Max! Experiments At Large,Science Max! Experiments At Large,Series 3 Episode 6 Slime,"Have you ever done a science experiment and wondered ""What would this be like if it were HUGE?"" Welcome to Science Max, the exciting series that turbocharges all the science experiments you've done at home.","Slime is made of polymers, which are long chains of molecules that explain how many things are made. From plastics, to fabrics to our own DNA, polymers are everywhere. And we have a lot of them contained in a tub of slime.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2459A006S00_5f45b3d8b6e31.jpg,No more information found,"['abc3', 'education', 'primary-maths', 'secondary-maths']",2020-08-31 06:00:00,G,1266
525,Education,Your Paintings,Your Paintings,Series 1 Yinka Shonibare,Looks into the world of an oil painting; the ten paintings have been selected from a range of eras and art movements and can be found in galleries across the UK. Stages 4-6 Visual Arts,A statue comes to life in a magical gallery and climbs into the painting 'Line Painting' by Yinka Shonibare MBE. Inside the painting she explores Sonibare's concept of multiculturalism and his work as a conceptual artist.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0906A008S00_58d497a5b07f0.jpg,No more information found,"['abc3', '3education', 'education', 'primary-arts']",2021-10-13 10:00:00,G,358
526,Education,Bug Technology,Bug Technology,Series 1 Mosquito,"Join us as we take a look at the amazing mechanisms hidden inside the bodies of insects and the new man-made technologies they have inspired. Stages 4-5 Science, Maths, D&T",The mosquito. This pesky bug is able to suck blood so painlessly its victims don't even notice. Engineers have harnessed the mosquito's technology to design a cutting-edge hypodermic needle.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1365A001S00_59f962615c4db_1280.jpg,No more information found,"['abc3', 'education', '3nature', 'secondary-technology']",2017-11-06 10:30:15,G,843
527,Education,What Is Music?,What Is Music?,Why Do We Sing?,Why do we love a good beat? Does classical music really make you smarter? Join triple j's Linda Marigliano and composer Dan Golding as they explore the electrifying fusion of emotion and science in music.,What parts of the body get used when a singer belts out a tune? We go to a voice lab to find out and some professional vocalists play some singing roulette.,"['ABC ARTS', 'ABC TV', 'ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1719H001S00_5b581adaa1623_1280.jpg,"Host Dan Golding, Linda Marigliano","['iview', 'abcarts', 'arts', 'music', 'docs', 'factual', 'docs-short', 'abc1', 'education', 'family-viewing', 'secondary-arts']",2022-01-24 06:00:00,PG,856
528,Education,English On The Go,English On The Go,"Episode 2 Stationary vs Stationery, Principal vs Principle","English On The Go is a series that explains commonly misused and misspelt words in everyday life. Stages 2-4 English, EALD","Spelling certain English words differently can alter the meaning of a sentence completely. In this video, we look at the spelling and corresponding meanings of a and e words in English.",['EDUCATION'],https://cdn.iview.abc.net.au/thumbs/i/ed/ED1907H002S00_5d92e3a7c782d.jpg,No more information found,"['education', 'secondary-english', 'exclude-homepage']",2019-10-16 06:01:00,G,90
529,Education,Art With Mati And Dada,Art With Mati And Dada,Series 1 Episode 29 Edgar Degas,"An artistic animated series about Mati, a cheerful little girl with a passion for art, who is transported into the lives of famous artists from the past by her eccentric, magical sidekick Dada. Early Stage 1- Stage 1 Art.","Mati and Dada find themselves in Paris, during a dance lesson and meet there Degas, while he is sketching live ballerinas for his paintings.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1163A029S00_59eeeb4a21e0d.jpg,No more information found,"['abc3', 'education', 'primary-arts', 'kindersolder']",2021-06-01 06:01:00,G,443
530,Education,What Is Music?,What Is Music?,Do You Need To Read Music To Play It?,Why do we love a good beat? Does classical music really make you smarter? Join triple j's Linda Marigliano and composer Dan Golding as they explore the electrifying fusion of emotion and science in music.,NO. But what's the deal behind those squiggles? We try to learn to read basic sheet music in 90 seconds and we trace the evolution of music notation.,"['ABC ARTS', 'ABC TV', 'ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1719H011S00_5ba8872e0b97a_1280.jpg,"Host Dan Golding, Linda Marigliano","['iview', 'abcarts', 'arts', 'music', 'docs', 'factual', 'docs-short', 'abc1', 'education', 'family-viewing', 'secondary-arts']",2022-01-24 06:00:00,G,580
531,Education,The House In Session,The House In Session,Series 1 Secrets Of The Building,Your host Annabel Crabb shows you her favourite bits of Parliament House in Canberra. Come and see why! Stages 3-4 History and English.,Get to know a bit more about the amazing building that is Parliament House in Canberra. Your host Annabel Crabb's favourite bits of the building are the very top and the very bottom. Come and see why!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK1737H002S00_59d6d0849670a_1280.jpg,No more information found,"['abc3', 'education', 'primary-humanities', 'secondary-civics']",2018-11-21 11:03:31,G,314
532,Education,Shakespeare Uncovered,Shakespeare Uncovered,Series 2 Othello With David Harewood,"In this critically acclaimed exploration of Shakespeare's most cherished plays, each episode features an actor who has a special relationship with a particular play.","David Harewood discusses William Shakespeare's Othello with Adrian Lester, Simon Russell Beale, Ian McKellen, Julia Stiles and Patrick Stewart.","['ABC TV', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1570A005S00_5b88c4ebbf962_1280.jpg,No more information found,"['abc1', 'iview', 'arts', 'music', 'dance', 'theatre', 'latest', 'education', 'secondary-english']",2021-07-23 10:00:00,PG,3137
533,Education,Art With Mati And Dada,Art With Mati And Dada,Series 1 Episode 39 Mimar Sinan,"An artistic animated series about Mati, a cheerful little girl with a passion for art, who is transported into the lives of famous artists from the past by her eccentric, magical sidekick Dada. Early Stage 1- Stage 1 Art.",How wonderful is Rome! And how amazing is having a guide like Apollodoro of Damascus explaining the ingenious architecture of Pantheon!,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1163A039S00_59eeeb4c3cc69.jpg,No more information found,"['abc3', 'education', 'primary-arts', 'kindersolder']",2021-06-01 06:01:00,G,455
534,Education,Learn A Word,Learn A Word,Pack,Learn a Word Series 2 demonstrates fun ways and range of strategies for early readers to learn basic words in English. Learn a Word is informed by the Australian National Curriculum.,Learn to spell and write the word PACK. This series demonstrates some fun ways to learn common words in English. 'Learn a Word' is informed by the Australian National Curriculum.,"['ABC ME', 'ABC Kids', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1965H065S00_5f35e9bdac575_1280.jpg,No more information found,"['abc3', 'education', 'primary-english', 'kindersolder', 'abc4kids']",2020-08-23 06:02:00,G,90
535,Education,199 Little Heroes,199 Little Heroes,Series 1 USA,"The journey to school is a very special type of life experience shared by millions of children around the world but in different ways. What happens between the two most important places in a child's life, home and school? Stages 2-3 HSIE, Stages 3-4 Geography.","Sai is an aspiring brain surgeon. She travels to school on the subway in New York, and tells us about the challenges of living in a big city.","['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0735A023S00_58db679e8f528.jpg,No more information found,"['abc3', 'education', 'environment-day', 'primary-humanities']",2021-06-01 06:20:00,G,311
536,Education,Water Wisdom,Water Wisdom,Series 1 Episode 1 Far West Coast,Fresh water systems are fundamental to Australia's first people who have nurtured a deep understanding of water. The Water Wisdom series shares this knowledge through the voice of Aboriginal communities.,This episode of the Water Wisdom series shares the knowledge of fresh water systems through the voice of the Barngarla people who have managed water on the Eyre Peninsula for thousands of years.,"['ABC ME', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2526A_5fbd905e60ed7_1670.jpg,Host Jack Buckskin,"['abc3', 'education', 'primary-humanities', 'secondary-geography', 'secondary-maths', 'primary-maths']",2020-11-26 09:00:00,G,328
