,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
923,Family,Old People's Home For 4 Year Olds,Old People's Home For 4 Year Olds Extras,Series 1 Results,A unique social experiment that brings together elderly people in a retirement community with a group of 4-year-olds. Could this encounter between young and old help transform the lives of the elderly?,We revisit all participants and preview some of their upcoming adventures.,"['ABC TV', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/dc/DC1803H011S00_5d773247ef874.jpg,Narrator Annabel Crabb,"['abc1', 'docs', 'extras']",2019-09-24 21:30:00,G,213
924,Family,Basketball: WNBL,Basketball: WNBL,Round 15 - Melbourne Boomers v Canberra Capitals,"Australia's longest running female professional sporting competition, the WNBL has been showcasing the nation's top women's basketball players since 1981.",In their final game of the regular season the Melbourne Boomers host Canberra to decide top four positions ahead of the finals. The Capitals are second and the Boomers third but both teams have won 11 and lost 5 this season.,"['ABC TV', 'SPORT', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/rs/RS2103H013S00_6221abe0946ef_1280.jpg,No more information found,"['abc1', 'sport', 'event', 'basketball', 'australia', 'family-viewing']",2022-03-19 19:00:00,No data found,7019
925,Family,Mystic,Mystic,Series 2 Episode 8 The New Future,Mystic is back and this time he is giving Issie visions of the future - can the KP gang solve this new mystery before it's too late?,"In the aftermath of the earthquake, Issie puts her own life in danger to try and rescue Natasha whilst Tom finally accepts he has to sign the KP stables over to Ginty.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2683A008S00_62301feed17c6.jpg,"Cast Macey Chipping, Laura Patch, Catherine Downes, Phil Brown, Kirk Torrance","['abc3', '3featured', 'family-viewing']",2022-03-31 17:25:00,PG,1683
926,Family,Odd Squad,Odd Squad,Series 2 Where There's A Wolf There's A Way,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.",Otis and Olympia stop werewolf Olaf from turning back into a boy.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0766A097S00_5c7f0b6bc52a8.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'childrens', 'family-viewing-abcme', 'kindersolder', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-07-27 11:00:00,G,684
927,Family,Space Nova,Space Nova,Series 1 Episode 10 Grafter,"In the year 2161, the Nova family embark on an action-packed search for extra-terrestrial intelligence. Their quest will bring them face-to-face with epic life-forms and strange worlds beyond their wildest dreams.","Sol attempts to win the science fair by sabotaging all the other projects including Jet and Adelaide's half plant, half animal. But Sol's actions cause chaos and reveal an alien may have been to Luna Port!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1902H010S00_60503b1a0d277.jpg,No more information found,"['abc3', '3featured', 'childrens', 'kindersolder', '3science-week', 'family-viewing']",2021-08-01 18:03:00,G,1380
928,Family,Nowhere Boys,Nowhere Boys,Series 1 Episode 6,Follow the action-packed adventure of four teenage boys who return from a school excursion to discover they're stuck in a parallel world into which they were never born.,"Jake and Andy do some 'free shopping' at a milk bar but are caught by Sergeant Gary, so Jake sacrifices himself so Andy can escape. Reunited at the hideout Sam, Andy and Felix come under siege by demonic crows.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1259V006S0056038c3eed2df0.94812443_1280.jpg,"Cast Dougie Baldwin, Joel Lok, Matt Testro, Rahart Sadiqzai","['abc3', '3drama', '3teen', '3action', 'family-viewing']",2021-10-17 06:00:00,G,1525
929,Family,The Penguins Of Madagascar,The Penguins Of Madagascar,Episode 12 Opearation: Swap-Panzee/Snowmageddon!,"Join Skipper, Kowalski, Rico and Private on their all-new adventures at Central Park Zoo. The brothers already have their flippers full whilst keeping their neighbourhood happy and then along comes party animal Julien.","The Space Agency sends Private to the moon. His ticket is downgraded to one-way./ Snowmageddon hits and traps Skipper and Marlene in the convenience store with X, while Kowalski and Private get snowed into a tree with Fred.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2080A_5e8174ba6e709_1280.jpg,No more information found,"['abc3', '3toons', '3comedy', '3featured', 'abc3-faves', 'childrens', 'family-viewing']",2022-04-01 08:02:57,PG,1348
930,Family,Short Cuts To Glory: Matt Okine vs Food,Short Cuts To Glory: Matt Okine vs Food,Series 1 Episode 4 Feed An Army,"Comedian Matt Okine visits Australia's top chefs to learn their tricks of the trade for cooking our favourite recipes. Whether you're a novice or a meal-making maestro, their tips will make life in the kitchen much easier.","Dinner parties can send you into a meltdown even before guests arrive. Matt prepares a stress-free meal with Miguel Maestre's paella, Adriano Zumbo's chocolate brownies and Bridgette Hafner's beef stew.","['ABC TV', 'LIFESTYLE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1523H004S00_59937dab38b7b.jpg,Host Matt Okine,"['abc1', 'lifestyle', 'cooking', 'lifestyle-featured', 'abc-life', 'family-viewing']",2017-11-04 20:30:00,G,1834
931,Family,PJ Masks,PJ Masks,Clumsy Catboy,"When the city sleeps, Connor, Amaya & Greg's PJs magically transform the kids into superheroes - here comes Catboy, Owlette & Gekko! Watch out nighttime baddies - the PJ Masks are on their way, into the night to save the day!","Romeo plans to use his newest device to make everyone in the world so clumsy that they can't stop him from taking over the world. But when Catboy is the first to be ""clumsified"" he can't admit it and tries to save the day.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1191A_5b0f9298cd761_1280.jpg,No more information found,"['abc4kids', '4upper', 'abcme-shoulder', '4featured', 'childrens', 'family-viewing']",2022-03-31 17:37:54,G,715
932,Family,Find Me In Paris,Find Me In Paris,Series 2 Episode 3 Out of Place,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","As Henri fumbles through 2019, it creates distance between he and Lena, so he plans a romantic picnic on the roof, hoping to rekindle their chemistry.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1944A003S00_5dc3a87ea6a1b_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:00:00,G,1449
933,Family,Find Me In Paris,Find Me In Paris,Series 2 Episode 13 Can't Beat The Elite,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","During the performance for the European Choreographer's Grand Prix, Lex arrives and although Lena tries her best to stop her, Lex is determined to win this round!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1944A013S00_5dc3acc4f3249_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:00:00,PG,1461
934,Family,Hard Quiz,Hard Quiz,Series 4 Episode 16,"Australia's favourite game show returns and this year it's harder than ever with a wild assortment of everyday experts battling it out for a crack at Big Brass glory, while Tom Gleeson has a crack at them.","Where does Tom Gleeson find these oddballs? Hard Quiz expert topics: Croquet, Barry Manilow, retired AFL superstar Nick Riewoldt and toenails.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1831V016S00_5d5b54d8250db.jpg,Host Tom Gleeson,"['abc1', 'abc2', 'australia', 'comedy', 'funny', 'witty', 'exciting', 'entertainment', 'game-show', 'quiz-show', 'family-viewing', 'iview']",2022-03-25 17:59:13,PG,1747
935,Family,Shaun The Sheep,Shaun The Sheep,Sheep On The Loose,"Join Shaun, Timmy, Bitzer and the flock as they undertake a teddy bear heist, a pumpkin patrol against a snail army and even try their hooves at a pizza delivery service! This series promises more sheepish shenanigans.","When the Flock nip off on the bus to the local funfair, it's up to Shaun to convince the Farmer that nothing is wrong until Bitzer can round up the lost sheep.","['ABC Kids', 'ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zy/ZY7651A021S005583772ed10ef3.74245977_1280.jpg,No more information found,"['abc4kids', 'abcme-shoulder', '4animals', '4shoulder', 'family-viewing', '4best', 'abc3', 'childrens', 'featured', 'watchwiththekids', 'family-viewing-abcme', 'animation', 'animals', 'friendship', 'adventure', 'funny', 'farm', 'preschool', 'upper-preschool', 'lower-primary']",2022-03-30 18:38:16,G,420
936,Family,Hard Quiz,Hard Quiz,Series 4 Episode 6,"Australia's favourite game show returns and this year it's harder than ever with a wild assortment of everyday experts battling it out for a crack at Big Brass glory, while Tom Gleeson has a crack at them.","Tom has the questions, but do our experts have the answers? Topics include roller coasters, Manchester United, The Shining and the Watergate scandal. Could you win the Big Brass Mug?","['ABC TV', 'ABC TV Plus', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1831V006S00_5c883ce4dfb6f_1280.jpg,Host Tom Gleeson,"['abc1', 'abc2', 'australia', 'comedy', 'funny', 'witty', 'exciting', 'entertainment', 'game-show', 'quiz-show', 'family-viewing', 'iview']",2022-03-11 17:58:37,PG,1753
937,Family,All-Round Champion,All-Round Champion,Series 1 Episode 3 Equestrian,Ten of the best teen athletes at the top of their game step outside their comfort zones to compete against each other in all their rivals' sports - one hardcore athlete will be crowned the All-Round Champion.,Equestrian is the next sport and Fenella trains her fellow athletes for Show Jumping.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2773A003S00_60ff9cf927630.jpg,Host Perdita Felicien,"['abc3', 'family-viewing-abcme', 'family-viewing']",2021-08-14 10:45:08,PG,2980
938,Family,The Next Step,The Next Step,Series 7 Episode 15 The Absolute Face of Funder-Boss,"An unexpected opportunity divides The Next Step. While some dancers choose the road to Nationals, others seize a once in a lifetime chance to launch their dance careers into the stratosphere.",Piper's attempts to come clean to Amy hit a roadblock after she learns some unexpected news. Nick attempts to console a devastated Richelle after she's removed as the face of Absolute Dance.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1912A015S00_5f430cc747f86_1280.jpg,"Cast Alexandra Beaton, Brittany Raymond, Isaac Lupien, Trevor Tordjman, Victoria Baldesarra","['abc3', '3featured', '3dance', 'abc3-faves', 'family-viewing']",2022-03-14 06:35:00,G,1305
939,Family,Silverpoint,Silverpoint,Series 1 Episode 7 Here There Be Monsters - Part 2,"In 1997 four kids vanish in Silverpoint woods. Twenty-three years later, one boy aims to find out what happened.","With things becoming increasingly stranger and the camp under attack, Dragonfly must face some personal demons to save themselves and their friends.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2116A007S00_623be7825ea55_1920.jpg,"Cast Jordan Adene, Katy Byrne, Oliver Cunliffe, Scarlett Rayner, Aoife Hughes","['abc3', '3featured', 'family-viewing']",2022-04-01 06:00:00,PG,1308
940,Family,Mystic,Mystic,Series 1 Episode 7 The Switch,Mystic is back and this time he is giving Issie visions of the future - can the KP gang solve this new mystery before it's too late?,Issie competes at the Trials but will the rivalry with Dulmoth Park ruin the team's chances?,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2682A007S00_614977866ec46.jpg,"Cast Macey Chipping, Laura Patch, Catherine Downes, Phil Brown, Kirk Torrance","['abc3', '3featured', 'family-viewing']",2022-03-17 17:55:03,PG,1694
941,Family,Good Game Spawn Point,Good Game Spawn Point,Series 12 Episode 38 Unpacking & Exo One,"Good Game Spawn Point is Australia's only videogame show for younger gamers. Gem, Rad, and Jax review the hottest new games, answer your toughest gaming questions, and celebrate all the fun news from the world of gaming.","We relax with a couple of chill Aussie made games, with the oddly satisfying box sorting of Unpacking, and the serene alien skies of Exo One!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2063H038S00_61a94f9f39eeb_1920.jpg,"Host Gem, Rad, Jax","['abc3', 'ggsp', '3featured', 'abc3-faves', 'childrens']",2021-12-04 09:17:24,G,1050
942,Family,Bluey,Bluey,Sticky Gecko,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","Mum must get Bluey and Bingo out the door in time for a playdate, but they can't leave before they finish their game - waiting for a sticky rubber gecko to drop from the ceiling.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1903Q004S00_5e5df8b7b0177.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'abcme-shoulder', 'childrens', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-02-14 06:17:50,G,420
943,Family,The Next Step,The Next Step,Series 7 Episode 5 Good Night and Good Luck,"An unexpected opportunity divides The Next Step. While some dancers choose the road to Nationals, others seize a once in a lifetime chance to launch their dance careers into the stratosphere.","With a thunderstorm raging outside and rehearsal time running out, Henry struggles to pick up the choreo for a Nationals routine. Trying to help Henry, Summer finds their relationship tested.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1912A005S00_5ea7b8163578e.jpg,"Cast Alexandra Beaton, Brittany Raymond, Isaac Lupien, Trevor Tordjman, Victoria Baldesarra","['abc3', '3featured', '3dance', 'abc3-faves', 'family-viewing']",2022-03-14 06:35:00,G,1309
944,Family,Octonauts,Octonauts,The Octonauts And The Giant Whirlpool,"An intrepid band of explorers roam the oceans in search of adventure and fun. Led by a valiant polar bear and a daredevil kitten, these talented critters are always ready to embark on an exciting new mission.","The Octonauts race against time to rescue Tweak's pal, a Leatherback Sea Turtle who's caught in a fast-moving ocean current that's sucking it into a whirlpool.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX0510A020S00553840be412636.35678705_1280.jpg,No more information found,"['abc4kids', '4action', '4upper', '4animals', '4octonauts', '4adventure-seekers', '4helping-hand', '4fav', '4work', '4featured', 'childrens', 'featured', 'abcme-shoulder', 'animations', 'adventure', 'explore', 'family-viewing']",2022-03-29 16:15:36,G,660
945,Family,Bluey,Bluey,The Beach,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","As Mum goes for a walk along the beach, Bluey runs to catch up with her. Along the way, she has a series of encounters that both excite and test her in her first solo adventure.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1702Q010S00_5bd691b6ab7a3.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'logies', 'abcme-shoulder', 'pilotfaves', 'childrens', 'featured', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-03-30 06:04:40,G,420
946,Family,Good Game Spawn Point,Good Game Spawn Point,Series 12 Episode 28 The Artful Escape & How To Tackle Tough Bosses,"Good Game Spawn Point is Australia's only videogame show for younger gamers. Gem, Rad, and Jax review the hottest new games, answer your toughest gaming questions, and celebrate all the fun news from the world of gaming.","We journey through the mind-bending rock opera adventure The Artful Escape, and DARREN gives us some top tips on how to tackle tough boss fights!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2063H028S00_614d0926cd705_1280.jpg,"Host Gem, Rad, Jax","['abc3', 'ggsp', '3featured', 'abc3-faves', 'childrens']",2021-09-25 09:15:10,G,1140
947,Family,Kiri and Lou,Kiri and Lou,Nonsense Day,"Kiri and Lou follows the adventures of Kiri, a feisty little dinosaur with overpowering emotions and Lou, a gentle but thoughtful creature. Each story is about the friendship of two prehistoric creatures and their adventures.",Kiri and Lou gather Yum Yum Baronies on Nonsense Day.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2011A021S00_6029e11ff225a_1620.jpg,No more information found,"['abc4kids', '4quirky', 'childrens', 'dinosaurs', 'animation', 'explore', 'friendship', 'creatures', 'play', 'feel-good', 'happy', 'preschool', 'lower', 'primary', 'family-viewing', 'abcme-shoulder']",2021-04-25 05:38:00,G,300
948,Family,Australia Remastered: Australia's Oceans,Australia Remastered: Australia's Oceans,Indian Ocean,"Explore the incredible diversity of ocean wildlife, and how as environmental changes heat the globe, life is changing for everything beneath the waves and along the coasts.","The Indian Ocean may be the smallest of the oceans, but it is the most complex. Aaron Pedersen explores how it is home to thousands of diverse species and has a major impact on Australia's climate.","['ABC TV', 'ABC ME', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1840H001S00_5f72cb489d1bf.jpg,Host Aaron Pedersen,"['abc1', 'abc3', 'docs', 'factual', 'nature', 'wildlife', 'natural-world', 'animals', 'nature', 'ocean', 'environment', 'explore', 'informative', 'science', 'family-viewing-abcme', 'abcme-shoulder', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'ns:understand', 'ns:be-informed', 'ns:bond', 'docuseries', 'australia', 'family-viewing']",2020-10-11 19:03:50,G,3185
949,Family,Bad Nature,Bad Nature,Series 1 Episode 24,"Join Marv the Mandrill, Gloria the Puma and a madcap menagerie of misfits as they delve into the disgusting, but truly amazing things that animals do.",Baz investigates the strange case of a cockroach who's husband has lost his head - literally. We also meet a turtle with the remarkable power of being able to actually breathe through its bottom.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2922A024S00_61f8ac4fa467f.jpg,No more information found,"['abc3', '3featured', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-02-13 18:30:00,G,358
950,Family,Bluey,Bluey,Piggyback,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","The Heelers take a long riverside walk but Bingo's legs are tired and she wants a piggyback. To distract her, Mum and Dad invent fun games and get her little legs moving again!","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1903Q014S00_5e7178eb7aae8.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'abcme-shoulder', 'childrens', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-02-14 06:18:50,G,420
951,Family,War On Waste (Simplified Chinese Subtitles),War On Waste (Simplified Chinese Subtitles),Series 2 The Battle Continues,"Craig Reucassel returns for a 2nd series of the landmark series that sparked action across the nation. Craig targets plastic water bottles, straws, e-waste, fast furniture, food waste and the recycling crisis. (Mandarin)","Craig Reucassel examines the growing e-waste problem, fast furniture and continuing the #StrawNoMore movement, takes his new straw mascot, McChokey, to a fast food giant.","['ABC TV', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/iv/IV1903H002S00_5c5117a945a9a.jpg,No more information found,"['abc1', 'family-viewing']",2019-02-03 22:50:00,PG,3372
952,Family,Kiri and Lou,Kiri and Lou,One Summer's Morning,"Kiri and Lou follows the adventures of Kiri, a feisty little dinosaur with overpowering emotions and Lou, a gentle but thoughtful creature. Each story is about the friendship of two prehistoric creatures and their adventures.",Lou goes for an unexpected ride while fast asleep on the back of a giant sloth.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2011A031S00_60137277454ba.jpg,No more information found,"['abc4kids', '4quirky', 'childrens', 'dinosaurs', 'animation', 'explore', 'friendship', 'creatures', 'play', 'feel-good', 'happy', 'preschool', 'lower', 'primary', 'family-viewing', 'abcme-shoulder']",2021-05-05 05:38:00,G,300
953,Family,Find Me In Paris,Find Me In Paris,Series 1 Episode 26 Showtime,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","On portal day, Lena feels conflicted about whether she wants to return to 1905.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1034A026S00_5b9763fb04f4a.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-06-23 10:16:00,PG,1540
954,Family,Hardball,Hardball,Series 2 Episode 5 Did Someone Say Culture Day..?,"Hardball follows fish out of water Mikey and his two misfit mates, Salwa and Jerry. Their goal - make Mikey the sweetest-bestest-acest handball champ Western Sydney's ever seen.",Salwa is freaking out about failing her Culture Day presentation while Team Mahaki challenge Team Volkov to a step challenge!,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2019H005S00_60bf0db9af593.jpg,"Cast Semisi Cheekam, Logan Reberger, Reannah Hamdan, Erin Choy","['abc3', '3featured', 'abc3-faves', '3sport', 'family-viewing-abcme', 'family-viewing']",2021-06-25 06:00:00,PG,1483
955,Family,Odd Squad,Odd Squad,Series 1 Blob On The Job,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","When a blob gets loose in Odd Squad headquarters, Olive and Otto compete against rival agents to catch it first.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A067S0056fb6a1a995c60.90624609_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing', 'kindersolder']",2021-08-01 08:45:00,G,690
956,Family,Octonauts,Octonauts,The Octonauts And The Scared Sperm Whale,"An intrepid band of explorers roam the oceans in search of adventure and fun. Led by a valiant polar bear and a daredevil kitten, these talented critters are always ready to embark on an exciting new mission.",A timid sperm whale must conquer his fears and dive deep down to help the Octonauts release Peso from a giant clam.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9199A010S0054ea9d0608fdf2.95933478_1280.jpg,No more information found,"['abc4kids', '4action', '4upper', '4animals', '4get-set', '4octonauts', '4explore', '4featured', 'childrens', 'featured', 'abcme-shoulder', 'animations', 'adventure', 'explore', 'friendship', 'underwater', 'action', 'play', 'exciting', 'family-viewing']",2022-03-03 18:22:53,G,660
957,Family,Teenage Boss,Teenage Boss,Series 2 Prabh,"Hosted by Australia's star mathematics teacher, Eddie Woo, follow 15 teenagers from across Australia, as they take charge of the family budget.","Fourteen-year-old, Prabh's family have just moved into a new house so the Teenage Boss is finding it hard to keep a lid on Mum and Dad's shopping for new furnishings.","['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1919S014S00_5f4c38088e7a2_1280.jpg,Host Eddie Woo,"['abc3', '3featured', 'abc3-faves', 'family-viewing-abcme', 'education', 'secondary-economics', 'childrens', 'family-viewing']",2020-09-08 19:00:37,G,1650
958,Family,72 Cutest Animals,72 Cutest Animals,Series 1 Episode 12 Origin of Cute,The animal kingdom continually astounds us with showcases of strength and capability beyond our own. This series examines how some creatures possess an emotional appeal that we are powerless to resist.,The series that dares to nominate seventy-two animals as the most adorable on the planet puts forward the final six contenders in this episode and will also boldly single out the cutest of the lot.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2439A_60da86e32944a.jpg,No more information found,"['abc3', 'family-viewing-abcme', 'family-viewing']",2022-03-26 15:03:00,G,1620
959,Family,Odd Squad,Odd Squad,Series 1 How To Interrogate A Unicorn,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","When characters escape their books in the library, Olive and Otto must figure out how and why it's happening and put a stop to it.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A077S0056fb69c5309955.54560477_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing', 'kindersolder']",2021-08-01 08:45:00,G,690
960,Family,Little Lunch,Little Lunch,Series 1 The Corridor Outside 6 E,"Based on the successful books written by Danny Katz and illustrated by Mitch Vane, Little Lunch is a series of funny and touching adventures about 15 highly significant minutes of a child's life.","When Max and Elsa, the weird twins, suddenly leave class without a note, everyone speculates as to why they disappeared. Before long, a ridiculous rumour chain is circulating.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1302V024S0056f1e6591a2ff7.35822039_1280.jpg,"Cast Joshua Sitch, Madison Lu, Faith Seci, Olivia Deeble, Oisin O'Leary","['abc3', '3comedy', '3featured', 'abc3-faves', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-02-09 06:00:00,G,756
961,Family,Teenage Boss,Teenage Boss,Series 2 Tahlia,"Hosted by Australia's star mathematics teacher, Eddie Woo, follow 15 teenagers from across Australia, as they take charge of the family budget.","As Teenage Boss, Tahlia takes over the cleaner's job to save money, but when she finds herself over budget at the end of the first week the boss decides to clean out the spare room and sell some old gym equipment.","['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1919S004S00_5f4483278aad9.jpg,Host Eddie Woo,"['abc3', '3featured', 'abc3-faves', 'family-viewing-abcme', 'education', 'secondary-economics', 'childrens', 'family-viewing']",2020-09-10 19:00:47,G,1620
962,Family,Get It Together!,Get It Together!,Series 2 Episode 1 Go Wild,"In Get It Together! Australian kids dob in their families in the hope of fixing up their bad habits! Host Kayne Tremills is on board to lift the lid on some of Australia's messiest, most disorganised, most forgetful families.",It's time to go wild! Our family will step away from their home comforts as they spend a night under the stars! Set up camp and complete a mini challenge to unlock a care package full of camping essentials.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ck/CK2021V001S00_5f62a629ebc88_1920.jpg,Host Kayne Tremills,"['abc3', 'me-prod', 'childrens', 'family-viewing-abcme', 'family-viewing']",2020-09-21 06:00:00,G,1537
963,Family,Odd Squad,Odd Squad,Series 1 Hold The Door,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","When a young agent in training gets lost in headquarters, Olive and Otto must find him before Ms O finds out.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A093S0056fb69173227e5.63868568_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-08-01 08:45:00,G,690
