,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
262,Documentary,Anh's Brush With Fame,Anh's Brush With Fame,Series 2 Anthony Field,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.","Comedian, author and artist Anh Do paints Anthony Field. He's one of the world's most successful children's entertainers, but the Blue Wiggle's radiant smile has often masked a tough personal battle.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1623H003S00_58f7016773313.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'music', 'aussie']",2021-06-30 07:00:00,PG,1636
263,Documentary,Anh's Brush With Fame,Anh's Brush With Fame,Series 1 Amanda Keller,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.",Comedian Anh Do chats with one of Australia's most beloved broadcasters and television personalities Amanda Keller as he paints her portrait.,"['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/publicity_DO1523H002S00.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'aussie']",2021-06-30 07:00:00,PG,1628
264,Documentary,Griff's Great Australian Rail Trip,Griff's Great Australian Rail Trip,Series 1 Episode 2 Rawalinna to Sydney What is an Australian?,"British comedian and travel enthusiast Griff Rhys Jones hops on some of Australia's most impressive long distance trains, travelling across the expansive outback and along spectacular coastlines.","Continuing his journey on the Indian Pacific, Griff traverses three states, alighting in Adelaide, Broken Hill and finally Sydney to discover the unique and diverse definitions of what makes Australia.","['ABC TV', 'LIFESTYLE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1849A002S00_5e2109a60b0b8.jpg,Host Griff Rhys Jones,"['abc1', 'uk', 'lifestyle', 'docs', 'factual', 'travel', 'australia']",2021-06-30 07:00:00,PG,2785
265,Documentary,Catalyst,Catalyst,Series 18 It's A Twin Thing,"Exploring the forefront of science and technology, Catalyst brings you compelling stories taking a look at the latest in science from health and medical breakthroughs to astronomy, environment and agriculture.","For the past 35 years twins have been some of the most carefully studied people in Australia. Revealing the secrets of this extraordinary group of people may just help us all live a longer, healthier life.","['ABC TV', 'DOCUMENTARY', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/sc/SC1602H012S00_59eee78800b9a.jpg,No more information found,"['abc1', 'aussie', 'factual', 'docs', 'science', 'technology', 'nature', 'health', 'revealing', 'abc-life', 'health-wellbeing']",2021-02-26 17:00:00,PG,3240
266,Documentary,Dr Kwane: The Street Vet,Dr Kwane: The Street Vet,Series 1 Episode 1 Justin & Um,"Dr Kwane is on a mission to help the pets and people of America who need it the most - the homeless. From treating simple ailments on the side of the road, to major emergencies.",Dr Kwane receives a frantic call from an old friend Justin about his cat UM. Genesis and Dr Kwane look at a little terrier Mamas who has been living on the streets of L.A with Desree for one year.,"['ABC TV', 'LIFESTYLE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2973A_60b5ed2495396_1280.jpg,Director Ian Stewart,"['abc1', 'usa', 'lifestyle', 'docs', 'docuseries', '2010s', 'city', 'feel-good', 'heartfelt', 'informative', 'inspirational', 'relationships', 'animals', 'a:established-parents', 'a:home-duties', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'binge-worthy', 'ns:be-inspired', 'ns:be-uplifted', 'ns:relieve-boredom', 'tv-shows']",2021-06-18 07:00:00,PG,1430
267,Documentary,Catalyst,Catalyst,Series 18 Can Seaweed Save The World?,"Exploring the forefront of science and technology, Catalyst brings you compelling stories taking a look at the latest in science from health and medical breakthroughs to astronomy, environment and agriculture.","Professor Tim Flannery investigates how seaweed is helping to save the world - from growing the foods of the future, helping save the reef and even combating climate change.","['ABC TV', 'DOCUMENTARY', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/sc/SC1602H002S00_59938bb812aac.jpg,No more information found,"['abc1', 'aussie', 'factual', 'docs', 'science', 'technology', 'nature', 'health', 'revealing', 'abc-life', 'climate-change', 'natural-world', 'environment']",2021-02-26 17:00:00,G,3344
268,Documentary,Keeping Australia Safe,Keeping Australia Safe,Series 1 Part 1,"A revealing look at what it takes to keep Australians safe. The six-part documentary filmed over a single 48-hour period, with privileged access to those entrusted with our national and personal security.","In Darwin, a judge decides the fate of a 20-year-old man charged under the NT's Mandatory Sentencing Laws. And at a South Australian jail, six cells are raided to crack a suspected drug ring.","['ABC TV', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1631H_5c3ff8f1f3da9_1280.jpg,No more information found,"['abc1', 'aussie', 'docs', 'factual', 'people', 'australia', 'docuseries', 'military', 'police', 'challenging', 'compelling', 'dark', 'hard-hitting', 'informative', 'behind-the-scenes', 'investigation', 'organised-crime', 'crime', 'investigative-reporting']",2022-03-16 23:20:05,M,3496
269,Documentary,Midsomer Murders: 20th Anniversary Special,No data found,Midsomer Murders: 20th Anniversary Special,"Presented by John Nettles, the original DCI Barnaby, this anniversary special features stars past and present discussing the peculiar quirks of the delightful yet deadly county.","Presented by John Nettles, the original DCI Barnaby, this anniversary special features stars past and present discussing the peculiar quirks of the delightful yet deadly county.","['ABC TV', 'DOCUMENTARY', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2985A001S00_610a1bbe68516_1920.jpg,Host John Nettles,"['abc1', 'uk', 'docs', 'drama', 'crime-drama', 'mystery', 'suspense', 'thriller', 'murder', 'betrayal', 'compelling', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'behind-the-scenes', 'interview']",2021-08-06 22:00:00,M,3547
270,Documentary,War Stories,War Stories,Series 2021 Lone Pine,"The team from Landline bring you some of the best reporting on stories of war, survival and remembering.",A pinecone from the battlefield of Lone Pine at Gallipoli became a war souvenir for a Victorian soldier. Many years after the war its seeds have grown into trees that are a symbol of remembrance. Landline's Tim Lee reports.,"['ABC TV', 'ABC NEWS', 'REGIONAL AUSTRALIA', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/ra/RA2104Q006S00_60825861bebd2_1920.jpg,No more information found,"['abc1', 'news', 'regional', 'regional-news', 'regional-featured', 'docs', 'latest']",2021-04-25 04:00:00,No data found,766
271,Documentary,Catalyst,Catalyst,Series 21 Building Greener Cities,"Exploring the forefront of science and technology, Catalyst brings you compelling stories taking a look at the latest in science from health and medical breakthroughs to astronomy, environment and agriculture.","As our populations grow, cities are under increasing pressure. Physicist Dr Niraj Lal explores engineering solutions designed to make our cities cleaner, greener and more efficient places to live.","['ABC TV', 'DOCUMENTARY', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/sc/SC1902H005S00_5ea8e467d95d7_1280.jpg,No more information found,"['abc1', 'aussie', 'factual', 'docs', 'science', 'technology', 'nature', 'health', 'revealing', 'abc-life', 'your-planet', 'city', 'sustainability', 'environment', 'climate-change', 'climate', 'science']",2020-05-12 21:28:59,G,3295
272,Documentary,Ageless Friendships,Ageless Friendships,Series 1 Episode 1 Mirinjani,An inspirational series about bridging the gap between young and old.,Monday is the favourite day of the week for aged care residents at Mirinjani Village when parents bring their children for playgroup.,"['ABC TV', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/iv/IV1916H001S00_5d6365367dc6e.jpg,No more information found,"['abc1', 'australia', 'factual', 'docs', 'docuseries', 'people', 'reality', 'emotional', 'heartfelt', 'docs-short', 'binge-worthy']",2019-08-26 14:00:00,G,385
273,Documentary,The Crown and Us: The Story of The Royals in Australia,The Crown and Us: The Story of The Royals in Australia,Series 1 Episode 1,"The Crown is part of who we were and who we are - and despite the secrets, scandals and questions of relevance, our reverence for the British Royals remains as strong as ever. Why is that? And will it ever change?",Explore the relationship between Australia and the Crown from 1954 through to the election of Gough Whitlam as Prime Minister in 1972.,"['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1715H001S00_5c6e3cf43e5af_1280.jpg,Director Bernice Toni,"['abc1', 'abc2', 'docs', 'factual', 'royality', 'history', 'culture', 'people', 'real-life', 'compelling', 'informative', 'revealing', 'biography', 'historical-events', 'nostalgia', 'uk', 'australia']",2021-06-18 07:00:00,PG,3463
274,Documentary,Julia Zemiro's Home Delivery,Julia Zemiro's Home Delivery,Series 2 Ruth Jones,"Julia Zemiro invites notable personalities to join her on a nostalgia filled trip to discover the people, places, and stories that have made them who they are today.",Julia Zemiro is in the Welsh holiday town of Porthcawl with Brit Comedy Award winner Ruth Jones.,"['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1361H007S005473c5da5bfc79.98414931_1280.jpg,Host Julia Zemiro,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'comedy', 'uk']",2021-06-04 07:00:00,PG,1677
275,Documentary,And We Danced,And We Danced,Series 1 Episode 2 Act 2 1980 - 1999,The Australian Ballet has evolved to become our nations most treasured performing arts company and an icon of dance. And We Danced looks back to reveal what has shaped this world-class institution and made it uniquely ours.,"Come the 1980s, the Australian economy was booming. It was a time of excess and consumption, and The Australian Ballet's audience was broader than ever before.","['ABC TV Plus', 'ABC ARTS', 'DOCUMENTARY', 'ARTS & CULTURE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1945H002S00_60e3f3f600940.jpg,Narrator Lisa McCune,"['abc2', 'docs', 'abcarts', 'arts', 'culture', 'dance', 'docuseries', 'ballet', 'performance', 'australian-ballet', 'compelling', 'informative', 'ns:be-entertained', 'a:older-sink-dink', 'a:young-sink-dink', 'a:retirees', 'a:established-parents', 'australia', 'family-viewing']",2021-07-21 21:00:56,PG,3480
276,Documentary,Inside The Met,Inside The Met,Series 1 Episode 1 The Birthday Surprise,"Go behind the scenes as the largest art museum in the Americas plans its 150th anniversary, responds to the coronavirus pandemic and calls for social justice.","In spring 2019, The Met is in its glory - the coffers are full, visitor numbers are up and staff is preparing to mark the museum's 150th anniversary the following year.","['ABC TV Plus', 'ARTS & CULTURE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2601A001S00_60ff9cf52414b.jpg,Narrator Crystal-Claire Simmonds,"['abc2', 'arts', 'docs', 'factual', 'docuseries', 'culture', 'inspirational', 'feel-good', 'compelling', 'revealing', 'artists', 'behind-the-scenes', 'design', 'new-york', 'usa']",2021-09-01 21:45:00,PG,2881
